Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,Month
TXN_4062634,Salad,10.0,5.0,10.0,Credit Card,In-store,2023-04-05,2023-04
TXN_6624397,Juice,12.0,3.0,12.0,Cash,Takeaway,2023-04-30,2023-04
TXN_2404800,Sandwich,20.0,4.0,20.0,Cash,In-store,2023-01-28,2023-01
TXN_4501915,Juice,12.0,3.0,12.0,Credit Card,Takeaway,2023-12-04,2023-12
TXN_4247105,Coffee,10.0,2.0,10.0,Cash,In-store,2023-04-14,2023-04
TXN_8732935,Cookie,4.0,1.0,4.0,Credit Card,Takeaway,2023-08-06,2023-08
TXN_3270584,Cake,9.0,3.0,9.0,Credit Card,Takeaway,2023-01-10,2023-01
TXN_7412012,Coffee,2.0,2.0,2.0,Cash,In-store,2023-08-02,2023-08
TXN_1927324,Sandwich,4.0,4.0,4.0,Digital Wallet,Takeaway,2023-08-29,2023-08
TXN_7371782,Tea,4.5,1.5,4.5,Cash,In-store,2023-02-26,2023-02
TXN_7631505,Sandwich,16.0,4.0,16.0,Cash,In-store,2023-07-08,2023-07
TXN_2593909,Juice,6.0,3.0,6.0,Cash,In-store,2023-02-25,2023-02
TXN_3745153,Smoothie,16.0,4.0,16.0,Digital Wallet,In-store,2023-06-30,2023-06
TXN_8153957,Coffee,2.0,2.0,2.0,Digital Wallet,Takeaway,2023-10-12,2023-10
TXN_6874195,Juice,9.0,3.0,9.0,Cash,Takeaway,2023-04-22,2023-04
TXN_5172383,Juice,9.0,3.0,9.0,Cash,In-store,2023-03-28,2023-03
TXN_9288999,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-05-01,2023-05
TXN_2244418,Salad,25.0,5.0,25.0,Cash,Takeaway,2023-10-15,2023-10
TXN_3888864,Sandwich,4.0,4.0,4.0,Credit Card,In-store,2023-10-13,2023-10
TXN_4356114,Juice,6.0,3.0,6.0,Cash,Takeaway,2023-05-05,2023-05
TXN_2097023,Salad,15.0,5.0,15.0,Digital Wallet,Takeaway,2023-11-10,2023-11
TXN_3529354,Juice,6.0,3.0,6.0,Credit Card,Takeaway,2023-09-06,2023-09
TXN_7251037,Salad,15.0,5.0,15.0,Credit Card,In-store,2023-08-17,2023-08
TXN_9891576,Sandwich,12.0,4.0,12.0,Digital Wallet,Takeaway,2023-04-28,2023-04
TXN_9830755,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-06-24,2023-06
TXN_8809659,Juice,6.0,3.0,6.0,Cash,Takeaway,2023-01-16,2023-01
TXN_7554731,Cake,3.0,3.0,3.0,Credit Card,In-store,2023-02-02,2023-02
TXN_8652021,Cake,3.0,3.0,3.0,Credit Card,In-store,2023-09-23,2023-09
TXN_7797507,Sandwich,20.0,4.0,20.0,Digital Wallet,Takeaway,2023-06-06,2023-06
TXN_7975387,Smoothie,8.0,4.0,8.0,Credit Card,Takeaway,2023-03-23,2023-03
TXN_5209346,Smoothie,12.0,4.0,12.0,Credit Card,In-store,2023-02-22,2023-02
TXN_6571385,Tea,6.0,1.5,6.0,Cash,Takeaway,2023-01-06,2023-01
TXN_6430534,Tea,7.5,1.5,7.5,Cash,Takeaway,2023-01-29,2023-01
TXN_9693344,Tea,6.0,1.5,6.0,Credit Card,Takeaway,2023-01-15,2023-01
TXN_9801552,Sandwich,16.0,4.0,16.0,Credit Card,Takeaway,2023-04-20,2023-04
TXN_8082317,Juice,9.0,3.0,9.0,Cash,Takeaway,2023-08-18,2023-08
TXN_1569729,Smoothie,20.0,4.0,20.0,Cash,Takeaway,2023-07-16,2023-07
TXN_8991609,Salad,20.0,5.0,20.0,Digital Wallet,In-store,2023-06-19,2023-06
TXN_5000665,Cake,9.0,3.0,9.0,Digital Wallet,In-store,2023-11-28,2023-11
TXN_7153321,Salad,25.0,5.0,25.0,Credit Card,Takeaway,2023-12-19,2023-12
TXN_7328705,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-09-09,2023-09
TXN_8970187,Cake,3.0,3.0,3.0,Digital Wallet,Takeaway,2023-03-13,2023-03
TXN_6904952,Salad,20.0,5.0,20.0,Digital Wallet,Takeaway,2023-04-04,2023-04
TXN_9824238,Tea,7.5,1.5,7.5,Cash,In-store,2023-07-14,2023-07
TXN_4440412,Sandwich,12.0,4.0,12.0,Cash,Takeaway,2023-04-15,2023-04
TXN_6068074,Smoothie,8.0,4.0,8.0,Cash,In-store,2023-06-01,2023-06
TXN_1701798,Coffee,4.0,2.0,4.0,Cash,Takeaway,2023-07-24,2023-07
TXN_4807899,Coffee,10.0,2.0,10.0,Digital Wallet,Takeaway,2023-07-03,2023-07
TXN_2102950,Coffee,10.0,2.0,10.0,Digital Wallet,Takeaway,2023-12-07,2023-12
TXN_2210019,Sandwich,12.0,4.0,12.0,Cash,In-store,2023-12-05,2023-12
TXN_4059695,Salad,15.0,5.0,15.0,Cash,Takeaway,2023-12-30,2023-12
TXN_3877643,Juice,12.0,3.0,12.0,Cash,In-store,2023-11-15,2023-11
TXN_3755657,Smoothie,8.0,4.0,8.0,Digital Wallet,In-store,2023-03-24,2023-03
TXN_5279293,Sandwich,12.0,4.0,12.0,Digital Wallet,Takeaway,2023-11-11,2023-11
TXN_3488082,Sandwich,4.0,4.0,4.0,Digital Wallet,In-store,2023-04-12,2023-04
TXN_3342106,Sandwich,4.0,4.0,4.0,Credit Card,In-store,2023-01-14,2023-01
TXN_1967032,Tea,1.5,1.5,1.5,Digital Wallet,Takeaway,2023-01-12,2023-01
TXN_3543930,Juice,6.0,3.0,6.0,Credit Card,Takeaway,2023-10-10,2023-10
TXN_5747509,Cookie,2.0,1.0,2.0,Cash,In-store,2023-10-30,2023-10
TXN_9012517,Coffee,4.0,2.0,4.0,Credit Card,In-store,2023-10-21,2023-10
TXN_5303092,Tea,3.0,1.5,3.0,Credit Card,In-store,2023-05-05,2023-05
TXN_3136657,Cake,6.0,3.0,6.0,Cash,In-store,2023-09-21,2023-09
TXN_3865641,Cake,15.0,3.0,15.0,Digital Wallet,In-store,2023-09-15,2023-09
TXN_6568307,Coffee,2.0,2.0,2.0,Cash,In-store,2023-07-16,2023-07
TXN_8281347,Juice,12.0,3.0,12.0,Credit Card,In-store,2023-08-11,2023-08
TXN_8353202,Sandwich,16.0,4.0,16.0,Digital Wallet,In-store,2023-06-14,2023-06
TXN_7377398,Juice,6.0,3.0,6.0,Cash,Takeaway,2023-02-26,2023-02
TXN_6915068,Juice,6.0,3.0,6.0,Cash,In-store,2023-11-26,2023-11
TXN_1983422,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-06-26,2023-06
TXN_5572520,Smoothie,20.0,4.0,20.0,Cash,Takeaway,2023-05-14,2023-05
TXN_1970180,Cake,6.0,3.0,6.0,Digital Wallet,Takeaway,2023-08-02,2023-08
TXN_5415223,Tea,3.0,1.5,3.0,Cash,In-store,2023-09-02,2023-09
TXN_4777601,Tea,1.5,1.5,1.5,Credit Card,In-store,2023-08-18,2023-08
TXN_7497122,Sandwich,20.0,4.0,20.0,Digital Wallet,Takeaway,2023-03-23,2023-03
TXN_3003979,Tea,1.5,1.5,1.5,Digital Wallet,Takeaway,2023-01-08,2023-01
TXN_1256513,Coffee,8.0,2.0,8.0,Credit Card,In-store,2023-02-21,2023-02
TXN_9432758,Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-10-02,2023-10
TXN_7174856,Sandwich,4.0,4.0,4.0,Cash,Takeaway,2023-05-03,2023-05
TXN_7325508,Salad,20.0,5.0,20.0,Credit Card,Takeaway,2023-05-27,2023-05
TXN_8469087,Salad,10.0,5.0,10.0,Digital Wallet,Takeaway,2023-11-06,2023-11
TXN_8783484,Smoothie,4.0,4.0,4.0,Cash,In-store,2023-11-20,2023-11
TXN_9599703,Cake,6.0,3.0,6.0,Digital Wallet,In-store,2023-09-25,2023-09
TXN_5445994,Juice,3.0,3.0,3.0,Credit Card,In-store,2023-06-11,2023-06
TXN_5468153,Smoothie,20.0,4.0,20.0,Digital Wallet,In-store,2023-12-15,2023-12
TXN_9363711,Coffee,10.0,2.0,10.0,Digital Wallet,Takeaway,2023-11-23,2023-11
TXN_6845073,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-04-05,2023-04
TXN_1691313,Sandwich,8.0,4.0,8.0,Digital Wallet,Takeaway,2023-03-17,2023-03
TXN_5425668,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-04-09,2023-04
TXN_2101934,Smoothie,16.0,4.0,16.0,Cash,In-store,2023-11-27,2023-11
TXN_9205425,Sandwich,12.0,4.0,12.0,Digital Wallet,Takeaway,2023-09-16,2023-09
TXN_9306482,Smoothie,8.0,4.0,8.0,Digital Wallet,Takeaway,2023-01-16,2023-01
TXN_3162244,Sandwich,20.0,4.0,20.0,Digital Wallet,In-store,2023-12-15,2023-12
TXN_4734366,Smoothie,4.0,4.0,4.0,Credit Card,Takeaway,2023-08-20,2023-08
TXN_4130343,Coffee,8.0,2.0,8.0,Credit Card,In-store,2023-12-08,2023-12
TXN_6090715,Juice,9.0,3.0,9.0,Credit Card,In-store,2023-11-14,2023-11
TXN_7155957,Salad,25.0,5.0,25.0,Digital Wallet,In-store,2023-02-22,2023-02
TXN_4350828,Juice,6.0,3.0,6.0,Digital Wallet,In-store,2023-02-16,2023-02
TXN_4970127,Tea,1.5,1.5,1.5,Digital Wallet,In-store,2023-12-09,2023-12
TXN_9567719,Sandwich,20.0,4.0,20.0,Digital Wallet,In-store,2023-01-24,2023-01
TXN_1084010,Smoothie,8.0,4.0,8.0,Credit Card,In-store,2023-08-11,2023-08
TXN_4742049,Juice,3.0,3.0,3.0,Credit Card,Takeaway,2023-09-10,2023-09
TXN_6769554,Coffee,10.0,2.0,10.0,Credit Card,Takeaway,2023-02-06,2023-02
TXN_2614633,Coffee,8.0,2.0,8.0,Digital Wallet,In-store,2023-04-23,2023-04
TXN_3399636,Juice,9.0,3.0,9.0,Digital Wallet,Takeaway,2023-08-07,2023-08
TXN_8587529,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-07-09,2023-07
TXN_6945985,Tea,4.5,1.5,4.5,Digital Wallet,In-store,2023-02-13,2023-02
TXN_4117627,Cake,9.0,3.0,9.0,Credit Card,In-store,2023-06-22,2023-06
TXN_9061106,Cake,12.0,3.0,12.0,Digital Wallet,Takeaway,2023-11-04,2023-11
TXN_2381411,Coffee,10.0,2.0,10.0,Cash,In-store,2023-07-30,2023-07
TXN_9178545,Juice,12.0,3.0,12.0,Cash,In-store,2023-01-24,2023-01
TXN_8535886,Tea,7.5,1.5,7.5,Credit Card,In-store,2023-05-13,2023-05
TXN_6926855,Sandwich,12.0,4.0,12.0,Cash,Takeaway,2023-01-12,2023-01
TXN_9869593,Cake,6.0,3.0,6.0,Digital Wallet,Takeaway,2023-10-03,2023-10
TXN_5332773,Coffee,4.0,2.0,4.0,Digital Wallet,Takeaway,2023-05-04,2023-05
TXN_7508715,Smoothie,8.0,4.0,8.0,Cash,In-store,2023-12-11,2023-12
TXN_9728789,Cookie,3.0,1.0,3.0,Cash,In-store,2023-03-29,2023-03
TXN_8061866,Salad,20.0,5.0,20.0,Cash,Takeaway,2023-12-13,2023-12
TXN_8627017,Tea,6.0,1.5,6.0,Cash,In-store,2023-01-28,2023-01
TXN_4096757,Salad,25.0,5.0,25.0,Credit Card,In-store,2023-07-20,2023-07
TXN_2890321,Tea,4.5,1.5,4.5,Cash,In-store,2023-06-13,2023-06
TXN_2515796,Tea,4.5,1.5,4.5,Credit Card,Takeaway,2023-02-06,2023-02
TXN_2369294,Sandwich,8.0,4.0,8.0,Cash,Takeaway,2023-09-07,2023-09
TXN_9444736,Tea,7.5,1.5,7.5,Credit Card,Takeaway,2023-04-23,2023-04
TXN_1993675,Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-01-09,2023-01
TXN_7754136,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-07-12,2023-07
TXN_4873173,Coffee,10.0,2.0,10.0,Cash,Takeaway,2023-10-08,2023-10
TXN_7221126,Tea,7.5,1.5,7.5,Digital Wallet,In-store,2023-10-11,2023-10
TXN_5079166,Salad,25.0,5.0,25.0,Credit Card,Takeaway,2023-04-15,2023-04
TXN_4780352,Salad,5.0,5.0,5.0,Digital Wallet,Takeaway,2023-01-12,2023-01
TXN_6419344,Juice,3.0,3.0,3.0,Cash,In-store,2023-05-26,2023-05
TXN_3669068,Cake,15.0,3.0,15.0,Cash,Takeaway,2023-01-17,2023-01
TXN_9737509,Tea,7.5,1.5,7.5,Digital Wallet,In-store,2023-11-27,2023-11
TXN_8749404,Coffee,8.0,2.0,8.0,Digital Wallet,In-store,2023-12-16,2023-12
TXN_6411385,Salad,20.0,5.0,20.0,Cash,Takeaway,2023-06-06,2023-06
TXN_4375698,Sandwich,20.0,4.0,20.0,Credit Card,In-store,2023-12-30,2023-12
TXN_4768744,Tea,7.5,1.5,7.5,Cash,In-store,2023-05-14,2023-05
TXN_5260646,Tea,6.0,1.5,6.0,Cash,Takeaway,2023-11-18,2023-11
TXN_2393219,Juice,12.0,3.0,12.0,Digital Wallet,In-store,2023-12-27,2023-12
TXN_4544172,Juice,3.0,3.0,3.0,Digital Wallet,Takeaway,2023-05-20,2023-05
TXN_8661276,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-01-07,2023-01
TXN_5974796,Sandwich,16.0,4.0,16.0,Cash,In-store,2023-11-09,2023-11
TXN_9880967,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-01-15,2023-01
TXN_5452978,Salad,10.0,5.0,10.0,Cash,In-store,2023-04-10,2023-04
TXN_4887189,Smoothie,12.0,4.0,12.0,Cash,Takeaway,2023-07-19,2023-07
TXN_7687146,Coffee,2.0,2.0,2.0,Digital Wallet,Takeaway,2023-12-02,2023-12
TXN_9728414,Tea,1.5,1.5,1.5,Credit Card,Takeaway,2023-01-11,2023-01
TXN_7589318,Cake,12.0,3.0,12.0,Cash,In-store,2023-09-21,2023-09
TXN_8732269,Cake,6.0,3.0,6.0,Credit Card,Takeaway,2023-01-11,2023-01
TXN_3758250,Salad,15.0,5.0,15.0,Cash,In-store,2023-09-08,2023-09
TXN_8196921,Coffee,8.0,2.0,8.0,Credit Card,Takeaway,2023-05-19,2023-05
TXN_3779320,Tea,6.0,1.5,6.0,Credit Card,In-store,2023-03-27,2023-03
TXN_9789876,Salad,20.0,5.0,20.0,Cash,Takeaway,2023-09-05,2023-09
TXN_5992166,Juice,15.0,3.0,15.0,Cash,Takeaway,2023-10-01,2023-10
TXN_6895165,Coffee,6.0,2.0,6.0,Credit Card,Takeaway,2023-02-18,2023-02
TXN_6241505,Smoothie,16.0,4.0,16.0,Cash,Takeaway,2023-11-20,2023-11
TXN_4682737,Coffee,4.0,2.0,4.0,Cash,Takeaway,2023-02-03,2023-02
TXN_9061471,Cake,3.0,3.0,3.0,Digital Wallet,Takeaway,2023-07-13,2023-07
TXN_8410979,Smoothie,12.0,4.0,12.0,Digital Wallet,In-store,2023-05-02,2023-05
TXN_8014289,Juice,15.0,3.0,15.0,Digital Wallet,In-store,2023-12-04,2023-12
TXN_2648236,Smoothie,8.0,4.0,8.0,Credit Card,In-store,2023-09-10,2023-09
TXN_5863650,Tea,1.5,1.5,1.5,Digital Wallet,In-store,2023-08-09,2023-08
TXN_1292476,Juice,12.0,3.0,12.0,Digital Wallet,Takeaway,2023-09-07,2023-09
TXN_5808749,Salad,5.0,5.0,5.0,Cash,Takeaway,2023-01-25,2023-01
TXN_2168513,Cake,3.0,3.0,3.0,Digital Wallet,In-store,2023-02-09,2023-02
TXN_7248722,Cake,9.0,3.0,9.0,Cash,Takeaway,2023-04-06,2023-04
TXN_1850339,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-01-17,2023-01
TXN_4551353,Tea,7.5,1.5,7.5,Digital Wallet,In-store,2023-08-17,2023-08
TXN_6744096,Coffee,2.0,2.0,2.0,Digital Wallet,In-store,2023-11-15,2023-11
TXN_5188843,Smoothie,8.0,4.0,8.0,Cash,In-store,2023-02-06,2023-02
TXN_4821343,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-09-16,2023-09
TXN_8404563,Tea,1.5,1.5,1.5,Cash,In-store,2023-01-22,2023-01
TXN_8942133,Salad,15.0,5.0,15.0,Cash,Takeaway,2023-10-04,2023-10
TXN_8359693,Sandwich,8.0,4.0,8.0,Digital Wallet,In-store,2023-10-23,2023-10
TXN_6963106,Sandwich,4.0,4.0,4.0,Cash,In-store,2023-06-01,2023-06
TXN_9119194,Cake,9.0,3.0,9.0,Cash,Takeaway,2023-01-29,2023-01
TXN_1899827,Coffee,10.0,2.0,10.0,Credit Card,Takeaway,2023-06-24,2023-06
TXN_9157625,Tea,7.5,1.5,7.5,Credit Card,Takeaway,2023-02-10,2023-02
TXN_5433077,Cake,12.0,3.0,12.0,Cash,In-store,2023-11-29,2023-11
TXN_7954416,Coffee,2.0,2.0,2.0,Digital Wallet,In-store,2023-06-04,2023-06
TXN_7421687,Coffee,10.0,2.0,10.0,Credit Card,In-store,2023-11-18,2023-11
TXN_1903825,Salad,20.0,5.0,20.0,Digital Wallet,Takeaway,2023-04-01,2023-04
TXN_4267136,Tea,1.5,1.5,1.5,Credit Card,In-store,2023-08-02,2023-08
TXN_8343149,Juice,15.0,3.0,15.0,Digital Wallet,In-store,2023-10-28,2023-10
TXN_7187140,Juice,6.0,3.0,6.0,Credit Card,In-store,2023-05-25,2023-05
TXN_7568175,Salad,5.0,5.0,5.0,Cash,In-store,2023-11-06,2023-11
TXN_8843061,Smoothie,4.0,4.0,4.0,Cash,Takeaway,2023-11-10,2023-11
TXN_7079566,Juice,12.0,3.0,12.0,Digital Wallet,In-store,2023-10-20,2023-10
TXN_3937788,Smoothie,4.0,4.0,4.0,Cash,In-store,2023-06-27,2023-06
TXN_8343414,Salad,10.0,5.0,10.0,Credit Card,Takeaway,2023-02-28,2023-02
TXN_4801327,Cake,15.0,3.0,15.0,Cash,In-store,2023-02-03,2023-02
TXN_6025054,Coffee,2.0,2.0,2.0,Credit Card,Takeaway,2023-03-10,2023-03
TXN_9929033,Coffee,4.0,2.0,4.0,Cash,Takeaway,2023-02-17,2023-02
TXN_7495804,Juice,9.0,3.0,9.0,Credit Card,Takeaway,2023-11-24,2023-11
TXN_8183734,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-08-25,2023-08
TXN_2785654,Tea,1.5,1.5,1.5,Credit Card,Takeaway,2023-02-21,2023-02
TXN_1121833,Coffee,8.0,2.0,8.0,Credit Card,In-store,2023-03-16,2023-03
TXN_1512159,Cake,6.0,3.0,6.0,Credit Card,In-store,2023-11-25,2023-11
TXN_4566950,Coffee,4.0,2.0,4.0,Cash,Takeaway,2023-09-29,2023-09
TXN_3219378,Salad,15.0,5.0,15.0,Digital Wallet,In-store,2023-12-04,2023-12
TXN_6372515,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-11-22,2023-11
TXN_4745933,Salad,5.0,5.0,5.0,Digital Wallet,In-store,2023-11-05,2023-11
TXN_6994245,Coffee,8.0,2.0,8.0,Digital Wallet,In-store,2023-12-30,2023-12
TXN_8103630,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-03-08,2023-03
TXN_3252542,Sandwich,20.0,4.0,20.0,Digital Wallet,In-store,2023-09-22,2023-09
TXN_1283149,Salad,10.0,5.0,10.0,Credit Card,In-store,2023-01-23,2023-01
TXN_6822426,Cake,15.0,3.0,15.0,Digital Wallet,In-store,2023-05-27,2023-05
TXN_8210816,Salad,20.0,5.0,20.0,Digital Wallet,Takeaway,2023-08-12,2023-08
TXN_5896728,Juice,12.0,3.0,12.0,Digital Wallet,Takeaway,2023-10-06,2023-10
TXN_4407308,Tea,6.0,1.5,6.0,Digital Wallet,In-store,2023-09-19,2023-09
TXN_7710078,Juice,6.0,3.0,6.0,Credit Card,Takeaway,2023-12-05,2023-12
TXN_6016707,Juice,3.0,3.0,3.0,Cash,In-store,2023-06-27,2023-06
TXN_3377626,Cookie,5.0,1.0,5.0,Cash,In-store,2023-07-23,2023-07
TXN_4982165,Tea,1.5,1.5,1.5,Credit Card,Takeaway,2023-04-12,2023-04
TXN_1581562,Coffee,4.0,2.0,4.0,Cash,In-store,2023-01-01,2023-01
TXN_2716560,Sandwich,16.0,4.0,16.0,Credit Card,Takeaway,2023-08-29,2023-08
TXN_4141941,Coffee,4.0,2.0,4.0,Digital Wallet,In-store,2023-05-18,2023-05
TXN_5129701,Smoothie,8.0,4.0,8.0,Credit Card,Takeaway,2023-11-09,2023-11
TXN_7021592,Salad,20.0,5.0,20.0,Credit Card,In-store,2023-07-01,2023-07
TXN_5618631,Coffee,10.0,2.0,10.0,Credit Card,In-store,2023-12-21,2023-12
TXN_6496379,Sandwich,4.0,4.0,4.0,Cash,Takeaway,2023-12-24,2023-12
TXN_2386202,Salad,20.0,5.0,20.0,Cash,In-store,2023-01-22,2023-01
TXN_9190061,Salad,25.0,5.0,25.0,Cash,Takeaway,2023-06-14,2023-06
TXN_2495471,Salad,15.0,5.0,15.0,Credit Card,Takeaway,2023-10-22,2023-10
TXN_7195393,Salad,10.0,5.0,10.0,Credit Card,In-store,2023-01-24,2023-01
TXN_8022892,Sandwich,16.0,4.0,16.0,Digital Wallet,In-store,2023-08-07,2023-08
TXN_4298189,Coffee,2.0,2.0,2.0,Digital Wallet,In-store,2023-10-13,2023-10
TXN_3541304,Sandwich,12.0,4.0,12.0,Cash,In-store,2023-04-22,2023-04
TXN_3007866,Juice,12.0,3.0,12.0,Credit Card,In-store,2023-04-14,2023-04
TXN_2848421,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-08-07,2023-08
TXN_3426338,Salad,5.0,5.0,5.0,Cash,In-store,2023-07-31,2023-07
TXN_6014389,Cookie,5.0,1.0,5.0,Credit Card,In-store,2023-07-21,2023-07
TXN_7358729,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-02-25,2023-02
TXN_9815521,Sandwich,12.0,4.0,12.0,Credit Card,In-store,2023-05-26,2023-05
TXN_1950187,Tea,3.0,1.5,3.0,Credit Card,Takeaway,2023-04-13,2023-04
TXN_5835004,Smoothie,20.0,4.0,20.0,Credit Card,In-store,2023-04-14,2023-04
TXN_2786231,Juice,3.0,3.0,3.0,Cash,Takeaway,2023-08-17,2023-08
TXN_4262451,Coffee,2.0,2.0,2.0,Digital Wallet,Takeaway,2023-10-16,2023-10
TXN_1231366,Sandwich,12.0,4.0,12.0,Digital Wallet,Takeaway,2023-11-28,2023-11
TXN_2713279,Cookie,4.0,1.0,4.0,Digital Wallet,In-store,2023-02-12,2023-02
TXN_4247602,Salad,25.0,5.0,25.0,Credit Card,Takeaway,2023-07-13,2023-07
TXN_6643922,Coffee,10.0,2.0,10.0,Digital Wallet,In-store,2023-06-24,2023-06
TXN_4728936,Juice,12.0,3.0,12.0,Digital Wallet,Takeaway,2023-02-27,2023-02
TXN_6386388,Tea,4.5,1.5,4.5,Credit Card,Takeaway,2023-05-21,2023-05
TXN_6377838,Cake,6.0,3.0,6.0,Digital Wallet,Takeaway,2023-02-19,2023-02
TXN_7719510,Juice,9.0,3.0,9.0,Credit Card,Takeaway,2023-08-14,2023-08
TXN_7908153,Cookie,3.0,1.0,3.0,Cash,In-store,2023-01-19,2023-01
TXN_5391160,Juice,6.0,3.0,6.0,Cash,In-store,2023-03-09,2023-03
TXN_1985223,Smoothie,12.0,4.0,12.0,Digital Wallet,Takeaway,2023-09-21,2023-09
TXN_2944460,Salad,5.0,5.0,5.0,Digital Wallet,In-store,2023-04-16,2023-04
TXN_2887257,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-08-27,2023-08
TXN_3986876,Cake,9.0,3.0,9.0,Cash,Takeaway,2023-11-06,2023-11
TXN_4464373,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-04-22,2023-04
TXN_8795794,Sandwich,12.0,4.0,12.0,Cash,In-store,2023-02-13,2023-02
TXN_7246683,Smoothie,4.0,4.0,4.0,Digital Wallet,Takeaway,2023-05-17,2023-05
TXN_3691228,Cake,9.0,3.0,9.0,Cash,Takeaway,2023-10-26,2023-10
TXN_8105705,Juice,3.0,3.0,3.0,Digital Wallet,Takeaway,2023-10-17,2023-10
TXN_3951329,Sandwich,4.0,4.0,4.0,Credit Card,Takeaway,2023-12-28,2023-12
TXN_5531648,Coffee,10.0,2.0,10.0,Cash,Takeaway,2023-01-23,2023-01
TXN_9938977,Cake,15.0,3.0,15.0,Cash,In-store,2023-12-18,2023-12
TXN_3326626,Cake,6.0,3.0,6.0,Cash,Takeaway,2023-09-26,2023-09
TXN_4843989,Tea,6.0,1.5,6.0,Digital Wallet,Takeaway,2023-09-30,2023-09
TXN_6606514,Juice,3.0,3.0,3.0,Credit Card,In-store,2023-06-25,2023-06
TXN_9438576,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-05-05,2023-05
TXN_4519915,Smoothie,4.0,4.0,4.0,Digital Wallet,In-store,2023-05-15,2023-05
TXN_1875220,Tea,4.5,1.5,4.5,Cash,In-store,2023-03-07,2023-03
TXN_1899114,Tea,4.5,1.5,4.5,Digital Wallet,Takeaway,2023-04-05,2023-04
TXN_2625388,Coffee,10.0,2.0,10.0,Digital Wallet,In-store,2023-02-09,2023-02
TXN_7153665,Salad,25.0,5.0,25.0,Cash,In-store,2023-07-31,2023-07
TXN_9161256,Smoothie,8.0,4.0,8.0,Digital Wallet,In-store,2023-01-01,2023-01
TXN_1372003,Tea,6.0,1.5,6.0,Digital Wallet,Takeaway,2023-10-13,2023-10
TXN_2119809,Salad,25.0,5.0,25.0,Digital Wallet,In-store,2023-04-21,2023-04
TXN_5114283,Tea,1.5,1.5,1.5,Digital Wallet,In-store,2023-05-28,2023-05
TXN_8492074,Tea,4.5,1.5,4.5,Digital Wallet,In-store,2023-11-12,2023-11
TXN_1180397,Smoothie,12.0,4.0,12.0,Credit Card,Takeaway,2023-04-05,2023-04
TXN_4747863,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-10-04,2023-10
TXN_5127984,Sandwich,12.0,4.0,12.0,Cash,In-store,2023-11-12,2023-11
TXN_1196223,Juice,9.0,3.0,9.0,Digital Wallet,In-store,2023-10-14,2023-10
TXN_9639089,Juice,12.0,3.0,12.0,Credit Card,In-store,2023-05-14,2023-05
TXN_5401244,Salad,5.0,5.0,5.0,Credit Card,In-store,2023-07-08,2023-07
TXN_8365857,Smoothie,20.0,4.0,20.0,Digital Wallet,Takeaway,2023-10-06,2023-10
TXN_9349657,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-03-14,2023-03
TXN_1161606,Sandwich,20.0,4.0,20.0,Credit Card,Takeaway,2023-09-20,2023-09
TXN_7565894,Salad,5.0,5.0,5.0,Cash,Takeaway,2023-07-15,2023-07
TXN_9277276,Cake,12.0,3.0,12.0,Credit Card,Takeaway,2023-09-15,2023-09
TXN_1576076,Coffee,6.0,2.0,6.0,Cash,Takeaway,2023-10-07,2023-10
TXN_4579086,Cake,6.0,3.0,6.0,Credit Card,In-store,2023-07-20,2023-07
TXN_3587916,Salad,15.0,5.0,15.0,Cash,In-store,2023-07-09,2023-07
TXN_9080521,Coffee,4.0,2.0,4.0,Credit Card,In-store,2023-01-24,2023-01
TXN_9648941,Coffee,4.0,2.0,4.0,Cash,Takeaway,2023-06-30,2023-06
TXN_9989719,Smoothie,8.0,4.0,8.0,Credit Card,Takeaway,2023-11-26,2023-11
TXN_2264883,Juice,6.0,3.0,6.0,Credit Card,Takeaway,2023-12-24,2023-12
TXN_6862603,Salad,20.0,5.0,20.0,Credit Card,Takeaway,2023-04-17,2023-04
